p,a,b,j,trace,order,aut_order,fb_m2,fb_m3,n_targets,hits_m2,hits_m3,order,full_liftable,liftable_density_W125,liftable_density_W250,liftable_density_W500,liftable_density_W1000,liftable_density_W2000,liftable_density_W4001,two_torsion_x,sumset_m2,sumset_m3,sumset_eff_m2,sumset_eff_m3,decomp_rate_m2,decomp_rate_m3,decomp_efficiency_m2,decomp_efficiency_m3,s3_support,liftable_identity_holds
4001,1989,1326,3750,-94,4096,2,40,13,400,212,211,4096,2048,0.48,0.5,0.516,0.506,0.5105,0.511872031992002,1,2261,2204,0.6978395061728395,0.6727716727716728,0.53,0.5275,0.6700246913580247,0.6595360195360195,13,True
4001,1211,2422,3791,-94,4096,2,40,13,400,225,174,4096,2049,0.552,0.496,0.504,0.505,0.512,0.5121219695076231,3,2235,2022,0.6898148148148148,0.6172161172161172,0.5625,0.435,0.7111111111111111,0.5438827838827839,13,True
4001,198,132,3852,-94,4096,2,40,13,400,216,224,4096,2049,0.568,0.516,0.524,0.527,0.524,0.5121219695076231,3,2275,2222,0.7021604938271605,0.6782661782661783,0.54,0.56,0.6826666666666668,0.7001709401709403,13,True
4001,1118,2236,3997,-94,4096,2,40,13,400,216,233,4096,2049,0.552,0.544,0.558,0.544,0.5145,0.5121219695076231,3,2295,2031,0.7083333333333334,0.61996336996337,0.54,0.5825,0.6826666666666668,0.7283028083028084,13,True
4001,270,540,116,-31,4033,2,40,13,400,224,201,4033,2016,0.48,0.54,0.51,0.506,0.5,0.503874031492127,0,2254,2064,0.695679012345679,0.63003663003663,0.56,0.5025,0.6970617283950618,0.6186149267399267,13,True
4001,3153,2102,129,-31,4033,2,40,13,400,227,201,4033,2016,0.52,0.528,0.518,0.526,0.5175,0.503874031492127,0,2282,2062,0.7043209876543209,0.6294261294261294,0.5675,0.5025,0.7063973765432099,0.6186149267399267,13,True
4001,2435,2957,541,-31,4033,2,40,13,400,207,211,4033,2016,0.528,0.528,0.516,0.508,0.5115,0.503874031492127,0,2126,1922,0.6561728395061729,0.5866910866910867,0.5175,0.5275,0.6441597222222222,0.6493917887667887,13,True
4001,3634,1089,731,-31,4033,2,40,13,400,217,187,4033,2016,0.472,0.48,0.496,0.498,0.5035,0.503874031492127,0,2202,1964,0.6796296296296296,0.5995115995115995,0.5425,0.4675,0.6752785493827161,0.5755273199023199,13,True
4001,904,1808,784,-31,4033,2,40,13,400,234,229,4033,2016,0.552,0.548,0.532,0.494,0.498,0.503874031492127,0,2206,2278,0.6808641975308642,0.6953601953601953,0.585,0.5725,0.7281805555555555,0.7047901404151404,13,True
4001,2407,271,836,-31,4033,2,40,13,400,222,200,4033,2016,0.472,0.48,0.476,0.487,0.4965,0.503874031492127,0,2238,2052,0.6907407407407408,0.6263736263736264,0.555,0.5,0.690837962962963,0.6155372405372406,13,True
4001,3062,3375,1118,-31,4033,2,40,13,400,221,186,4033,2016,0.544,0.52,0.514,0.511,0.499,0.503874031492127,0,2246,1906,0.6932098765432099,0.5818070818070818,0.5525,0.465,0.6877260802469136,0.5724496336996338,13,True
4001,3364,2727,1306,-31,4033,2,40,13,400,204,225,4033,2016,0.592,0.532,0.516,0.509,0.505,0.503874031492127,0,2194,2206,0.6771604938271605,0.6733821733821734,0.51,0.5625,0.634824074074074,0.6924793956043956,13,True
4001,3288,2192,1431,-31,4033,2,40,13,400,229,208,4033,2016,0.432,0.436,0.446,0.47,0.4875,0.503874031492127,0,2308,2170,0.7123456790123457,0.6623931623931624,0.5725,0.52,0.7126211419753086,0.6401587301587301,13,True
4001,407,814,1768,-31,4033,2,40,13,400,200,196,4033,2016,0.504,0.504,0.502,0.52,0.5055,0.503874031492127,0,2216,1982,0.6839506172839506,0.605006105006105,0.5,0.49,0.6223765432098766,0.6032264957264958,13,True
4001,2614,409,1778,-31,4033,2,40,13,400,231,227,4033,2016,0.52,0.508,0.506,0.518,0.5115,0.503874031492127,0,2270,2294,0.7006172839506173,0.7002442002442002,0.5775,0.5675,0.7188449074074074,0.698634768009768,13,True
4001,420,280,1886,-31,4033,2,40,13,400,223,206,4033,2016,0.512,0.508,0.494,0.516,0.52,0.503874031492127,0,2298,1932,0.7092592592592593,0.5897435897435898,0.5575,0.515,0.6939498456790124,0.6340033577533577,13,True
4001,3316,2631,1957,-31,4033,2,40,13,400,225,198,4033,2016,0.496,0.492,0.488,0.47,0.4915,0.503874031492127,0,2196,2002,0.6777777777777778,0.6111111111111112,0.5625,0.495,0.7001736111111111,0.6093818681318681,13,True
4001,1140,760,2007,-31,4033,2,40,13,400,230,235,4033,2016,0.568,0.528,0.522,0.527,0.5005,0.503874031492127,0,2240,2256,0.691358024691358,0.6886446886446886,0.575,0.5875,0.715733024691358,0.7232562576312577,13,True
4001,226,2818,2544,-31,4033,2,40,13,400,214,227,4033,2016,0.512,0.548,0.53,0.52,0.505,0.503874031492127,0,2130,2208,0.6574074074074074,0.673992673992674,0.535,0.5675,0.665942901234568,0.698634768009768,13,True
4001,2626,1251,2843,-31,4033,2,40,13,400,206,196,4033,2016,0.44,0.484,0.494,0.507,0.512,0.503874031492127,0,2214,2042,0.6833333333333333,0.6233211233211233,0.515,0.49,0.6410478395061728,0.6032264957264958,13,True
4001,3377,3585,3128,-31,4033,2,40,13,400,220,212,4033,2016,0.496,0.508,0.51,0.498,0.5095,0.503874031492127,0,2236,2234,0.6901234567901234,0.681929181929182,0.55,0.53,0.6846141975308643,0.652469474969475,13,True
4001,101,1401,3217,-31,4033,2,40,13,400,204,206,4033,2016,0.6,0.584,0.534,0.529,0.5095,0.503874031492127,0,2210,2246,0.6820987654320988,0.6855921855921856,0.51,0.515,0.634824074074074,0.6340033577533577,13,True
4001,2746,1491,3369,-31,4033,2,40,13,400,213,190,4033,2016,0.472,0.504,0.526,0.512,0.508,0.503874031492127,0,2274,1764,0.7018518518518518,0.5384615384615384,0.5325,0.475,0.6628310185185184,0.5847603785103785,13,True
4001,1061,2041,3859,-31,4033,2,40,13,400,197,185,4033,2016,0.496,0.54,0.492,0.496,0.501,0.503874031492127,0,2224,2012,0.6864197530864198,0.6141636141636142,0.4925,0.4625,0.6130408950617284,0.5693719474969475,13,True
4001,1417,3612,3877,-31,4033,2,40,13,400,228,194,4033,2016,0.48,0.476,0.504,0.511,0.51,0.503874031492127,0,2240,1904,0.691358024691358,0.5811965811965812,0.57,0.485,0.7095092592592592,0.5970711233211233,13,True
4001,1807,3872,54,98,3904,2,40,13,400,231,188,3904,1952,0.528,0.52,0.514,0.488,0.4855,0.4878780304923769,1,2150,1903,0.6635802469135802,0.5808913308913309,0.5775,0.47,0.6958518518518518,0.56009768009768,13,True
4001,2805,1609,84,98,3904,2,40,13,400,224,228,3904,1952,0.536,0.48,0.458,0.463,0.4805,0.4878780304923769,1,2275,2086,0.7021604938271605,0.6367521367521367,0.56,0.57,0.6747654320987655,0.6792673992673992,13,True
4001,989,1993,174,98,3904,2,40,13,400,239,218,3904,1953,0.536,0.504,0.494,0.529,0.4895,0.488127968007998,3,2260,2206,0.6975308641975309,0.6733821733821734,0.5975,0.545,0.7199506172839507,0.6494749694749695,13,True
4001,2303,605,190,98,3904,2,40,13,400,229,214,3904,1952,0.464,0.448,0.46,0.46,0.465,0.4878780304923769,1,2213,2128,0.6830246913580247,0.6495726495726496,0.5725,0.535,0.6898271604938272,0.6375579975579977,13,True
4001,2788,1575,256,98,3904,2,40,13,400,227,213,3904,1952,0.528,0.524,0.482,0.483,0.493,0.4878780304923769,1,2186,2138,0.6746913580246914,0.6526251526251526,0.5675,0.5325,0.6838024691358024,0.6345787545787546,13,True
4001,1434,956,413,98,3904,2,40,13,400,238,235,3904,1952,0.528,0.532,0.512,0.485,0.505,0.4878780304923769,1,2266,2194,0.6993827160493827,0.6697191697191697,0.595,0.5875,0.7169382716049383,0.7001221001221001,13,True
4001,2182,363,468,98,3904,2,40,13,400,226,236,3904,1953,0.464,0.468,0.46,0.475,0.4735,0.488127968007998,3,2257,2174,0.696604938271605,0.6636141636141636,0.565,0.59,0.68079012345679,0.703101343101343,13,True
4001,49,2700,705,98,3904,2,40,13,399,222,195,3904,1953,0.488,0.5,0.496,0.484,0.4855,0.488127968007998,3,2169,1746,0.6694444444444444,0.532967032967033,0.556390977443609,0.48872180451127817,0.6704167826974845,0.5824084019572742,13,True
4001,266,532,886,98,3904,2,40,13,400,210,208,3904,1952,0.576,0.536,0.518,0.502,0.489,0.4878780304923769,1,2125,1994,0.6558641975308642,0.6086691086691086,0.525,0.52,0.6325925925925926,0.6196825396825397,13,True
4001,2338,225,902,98,3904,2,40,13,400,259,238,3904,1953,0.424,0.484,0.498,0.501,0.4985,0.488127968007998,3,2271,2214,0.700925925925926,0.6758241758241759,0.6475,0.595,0.7801975308641974,0.7090598290598291,13,True
4001,2615,3077,968,98,3904,2,40,13,400,226,216,3904,1953,0.392,0.444,0.486,0.49,0.484,0.488127968007998,3,2264,2076,0.6987654320987654,0.6336996336996337,0.565,0.54,0.68079012345679,0.6435164835164836,13,True
4001,3606,3211,985,98,3904,2,40,13,400,203,234,3904,1952,0.456,0.448,0.492,0.492,0.4915,0.4878780304923769,1,2108,2118,0.6506172839506172,0.6465201465201466,0.5075,0.585,0.6115061728395061,0.6971428571428571,13,True
4001,1572,1048,1176,98,3904,2,40,13,400,231,216,3904,1953,0.552,0.552,0.518,0.495,0.501,0.488127968007998,3,2217,2174,0.6842592592592592,0.6636141636141636,0.5775,0.54,0.6958518518518518,0.6435164835164836,13,True
4001,863,1726,1253,98,3904,2,40,13,400,263,277,3904,1953,0.496,0.508,0.49,0.49,0.4905,0.488127968007998,3,2230,2049,0.6882716049382716,0.6254578754578755,0.6575,0.6925,0.7922469135802469,0.8252503052503053,13,True
4001,2298,1532,1298,98,3904,2,40,13,400,226,230,3904,1952,0.464,0.444,0.476,0.484,0.491,0.4878780304923769,1,2254,2245,0.695679012345679,0.6852869352869353,0.565,0.575,0.68079012345679,0.6852258852258851,13,True
4001,1396,3598,1567,98,3904,2,40,13,400,213,215,3904,1952,0.576,0.512,0.508,0.49,0.4875,0.4878780304923769,1,2186,2094,0.6746913580246914,0.6391941391941391,0.5325,0.5375,0.6416296296296297,0.6405372405372406,13,True
4001,569,1713,1635,98,3904,2,40,13,400,225,227,3904,1952,0.44,0.444,0.46,0.479,0.476,0.4878780304923769,1,2102,2118,0.6487654320987655,0.6465201465201466,0.5625,0.5675,0.6777777777777778,0.6762881562881563,13,True
4001,3535,3069,1652,98,3904,2,40,13,400,219,215,3904,1953,0.472,0.46,0.488,0.487,0.484,0.488127968007998,3,2231,2102,0.6885802469135802,0.6416361416361417,0.5475,0.5375,0.6597037037037037,0.6405372405372406,13,True
4001,1,0,1728,98,3904,4,40,13,399,198,215,3904,1953,0.488,0.472,0.49,0.483,0.488,0.488127968007998,3,2159,1931,0.6663580246913581,0.5894383394383395,0.49624060150375937,0.5388471177944862,0.5979392926761348,0.642142597029815,10,True
4001,2110,73,2002,98,3904,2,40,13,400,238,199,3904,1953,0.456,0.468,0.472,0.481,0.4835,0.488127968007998,3,2285,2113,0.7052469135802469,0.644993894993895,0.595,0.4975,0.7169382716049383,0.5928693528693528,13,True
4001,2890,593,2166,98,3904,2,40,13,400,248,209,3904,1953,0.488,0.48,0.496,0.498,0.499,0.488127968007998,3,2237,2159,0.6904320987654321,0.659035409035409,0.62,0.5225,0.7470617283950617,0.6226617826617826,13,True
4001,3878,3755,2214,98,3904,2,40,13,400,238,235,3904,1952,0.472,0.504,0.474,0.492,0.4875,0.4878780304923769,1,2236,2202,0.6901234567901234,0.6721611721611722,0.595,0.5875,0.7169382716049383,0.7001221001221001,13,True
4001,1140,2280,2264,98,3904,2,40,13,400,219,241,3904,1952,0.48,0.492,0.5,0.496,0.4905,0.4878780304923769,1,2169,2221,0.6694444444444444,0.677960927960928,0.5475,0.6025,0.6597037037037037,0.717997557997558,13,True
4001,1207,3472,2266,98,3904,2,40,13,399,231,227,3904,1953,0.528,0.504,0.48,0.498,0.4855,0.488127968007998,3,2265,2087,0.6990740740740741,0.637057387057387,0.5789473684210527,0.568922305764411,0.6975958414554906,0.6779831140733398,13,True
4001,848,1696,2388,98,3904,2,40,13,400,221,230,3904,1953,0.512,0.52,0.526,0.5,0.497,0.488127968007998,3,2223,2189,0.6861111111111111,0.6681929181929182,0.5525,0.575,0.6657283950617284,0.6852258852258851,13,True
4001,200,1467,2412,98,3904,2,40,13,400,222,237,3904,1953,0.472,0.468,0.486,0.502,0.4935,0.488127968007998,3,2203,2175,0.6799382716049382,0.6639194139194139,0.555,0.5925,0.6687407407407409,0.706080586080586,13,True
4001,1241,2161,2470,98,3904,2,40,13,400,236,215,3904,1952,0.464,0.432,0.472,0.478,0.4905,0.4878780304923769,1,2192,2166,0.6765432098765433,0.6611721611721612,0.59,0.5375,0.7109135802469135,0.6405372405372406,13,True
4001,2474,2983,2519,98,3904,2,40,13,400,220,202,3904,1952,0.496,0.5,0.5,0.487,0.5045,0.4878780304923769,1,2222,1960,0.6858024691358025,0.5982905982905983,0.55,0.505,0.6627160493827161,0.6018070818070818,13,True
4001,2880,1920,2613,98,3904,2,40,13,400,245,218,3904,1952,0.44,0.44,0.486,0.491,0.484,0.4878780304923769,1,2252,2142,0.6950617283950618,0.6538461538461539,0.6125,0.545,0.7380246913580247,0.6494749694749695,13,True
4001,3909,3817,2692,98,3904,2,40,13,400,218,238,3904,1953,0.52,0.528,0.522,0.495,0.486,0.488127968007998,3,2163,2274,0.6675925925925926,0.6941391941391941,0.545,0.595,0.6566913580246915,0.7090598290598291,13,True
4001,3213,2142,2861,98,3904,2,40,13,400,229,223,3904,1953,0.456,0.52,0.526,0.5,0.4825,0.488127968007998,3,2184,2167,0.674074074074074,0.6614774114774115,0.5725,0.5575,0.6898271604938272,0.6643711843711844,13,True
4001,785,1857,2940,98,3904,2,40,13,400,225,218,3904,1953,0.456,0.464,0.474,0.479,0.495,0.488127968007998,3,2200,2213,0.6790123456790124,0.6755189255189256,0.5625,0.545,0.6777777777777778,0.6494749694749695,13,True
4001,1946,2631,2994,98,3904,2,40,13,400,209,206,3904,1952,0.544,0.512,0.514,0.507,0.491,0.4878780304923769,1,2138,2042,0.6598765432098765,0.6233211233211233,0.5225,0.515,0.6295802469135803,0.6137240537240537,13,True
4001,19,2680,3311,98,3904,2,40,13,400,234,237,3904,1952,0.44,0.516,0.484,0.485,0.493,0.4878780304923769,1,2264,2176,0.6987654320987654,0.6642246642246642,0.585,0.5925,0.7048888888888888,0.706080586080586,13,True
4001,3000,2000,3425,98,3904,2,40,13,400,266,216,3904,1953,0.464,0.476,0.46,0.469,0.485,0.488127968007998,3,2231,2007,0.6885802469135802,0.6126373626373627,0.665,0.54,0.8012839506172841,0.6435164835164836,13,True
4001,2324,2883,3538,98,3904,2,40,13,400,232,202,3904,1952,0.504,0.504,0.504,0.493,0.482,0.4878780304923769,1,2215,1924,0.683641975308642,0.5873015873015873,0.58,0.505,0.6988641975308642,0.6018070818070818,13,True
4001,3131,3421,3866,98,3904,2,40,13,400,249,190,3904,1952,0.496,0.484,0.482,0.501,0.4915,0.4878780304923769,1,2297,1736,0.7089506172839506,0.5299145299145299,0.6225,0.475,0.7500740740740741,0.566056166056166,13,True
4001,2973,1945,3921,98,3904,2,40,13,400,231,193,3904,1952,0.384,0.44,0.438,0.443,0.476,0.4878780304923769,1,2220,1987,0.6851851851851852,0.6065323565323565,0.5775,0.4825,0.6958518518518518,0.574993894993895,13,True
4001,3108,2215,17,25,3977,2,40,13,400,212,228,3977,1988,0.504,0.528,0.514,0.508,0.4985,0.49687578105473634,0,2232,2250,0.6888888888888889,0.6868131868131868,0.53,0.57,0.6505586419753087,0.6919688644688644,13,True
4001,1817,2545,327,25,3977,2,40,13,400,219,213,3977,1988,0.496,0.484,0.516,0.502,0.496,0.49687578105473634,0,2216,2034,0.6839506172839506,0.6208791208791209,0.5475,0.5325,0.6720393518518518,0.6464445970695971,13,True
4001,683,1789,379,25,3977,2,40,13,400,227,192,3977,1988,0.544,0.528,0.492,0.508,0.5135,0.49687578105473634,0,2146,1846,0.6623456790123456,0.5634920634920635,0.5675,0.48,0.6965887345679013,0.5827106227106227,13,True
4001,2894,3263,515,25,3977,2,40,13,400,209,206,3977,1988,0.464,0.496,0.46,0.457,0.482,0.49687578105473634,0,2240,2018,0.691358024691358,0.615995115995116,0.5225,0.515,0.6413526234567901,0.625199938949939,13,True
4001,3384,2767,817,25,3977,2,40,13,400,230,206,3977,1988,0.432,0.488,0.494,0.492,0.4985,0.49687578105473634,0,2202,2086,0.6796296296296296,0.6367521367521367,0.575,0.515,0.7057947530864196,0.625199938949939,13,True
4001,3194,3463,1197,25,3977,2,40,13,400,233,206,3977,1988,0.52,0.452,0.486,0.491,0.4965,0.49687578105473634,0,2224,2068,0.6864197530864198,0.6312576312576312,0.5825,0.515,0.7150007716049382,0.625199938949939,13,True
4001,947,1965,1234,25,3977,2,40,13,400,228,215,3977,1988,0.496,0.552,0.514,0.527,0.494,0.49687578105473634,0,2268,2150,0.7,0.6562881562881563,0.57,0.5375,0.6996574074074073,0.6525144993894993,13,True
4001,908,1939,1349,25,3977,2,40,13,400,218,225,3977,1988,0.496,0.492,0.51,0.497,0.5105,0.49687578105473634,0,2196,2184,0.6777777777777778,0.6666666666666666,0.545,0.5625,0.6689706790123457,0.682864010989011,13,True
4001,48,32,1391,25,3977,2,40,13,400,217,184,3977,1988,0.536,0.512,0.468,0.487,0.5055,0.49687578105473634,0,2214,2082,0.6833333333333333,0.6355311355311355,0.5425,0.46,0.6659020061728396,0.5584310134310134,13,True
4001,3476,3651,1462,25,3977,2,40,13,400,225,201,3977,1988,0.456,0.444,0.472,0.486,0.5,0.49687578105473634,0,2250,2050,0.6944444444444444,0.6257631257631258,0.5625,0.5025,0.6904513888888889,0.6100251831501831,13,True
4001,1382,2764,1746,25,3977,2,40,13,400,244,195,3977,1988,0.464,0.46,0.496,0.51,0.5045,0.49687578105473634,0,2274,2128,0.7018518518518518,0.6495726495726496,0.61,0.4875,0.7487561728395061,0.5918154761904761,13,True
4001,2201,2801,1791,25,3977,2,40,13,400,209,204,3977,1988,0.488,0.496,0.494,0.497,0.4945,0.49687578105473634,0,2178,2096,0.6722222222222223,0.6398046398046398,0.5225,0.51,0.6413526234567901,0.6191300366300366,13,True
4001,779,1853,1793,25,3977,2,40,13,400,217,222,3977,1988,0.544,0.508,0.508,0.505,0.5045,0.49687578105473634,0,2200,2126,0.6790123456790124,0.648962148962149,0.5425,0.555,0.6659020061728396,0.6737591575091576,13,True
4001,222,148,1865,25,3977,2,40,13,400,212,203,3977,1988,0.456,0.44,0.464,0.488,0.4905,0.49687578105473634,0,2098,2152,0.6475308641975308,0.6568986568986569,0.53,0.5075,0.6505586419753087,0.6160950854700854,13,True
4001,1482,988,1870,25,3977,2,40,13,400,219,206,3977,1988,0.48,0.476,0.474,0.504,0.496,0.49687578105473634,0,2184,2010,0.674074074074074,0.6135531135531136,0.5475,0.515,0.6720393518518518,0.625199938949939,13,True
4001,3911,3821,1897,25,3977,2,40,13,400,225,210,3977,1988,0.472,0.464,0.482,0.493,0.501,0.49687578105473634,0,2248,2090,0.6938271604938272,0.6379731379731379,0.5625,0.525,0.6904513888888889,0.6373397435897437,13,True
4001,2062,41,2392,25,3977,2,40,13,400,224,189,3977,1988,0.456,0.528,0.498,0.494,0.5075,0.49687578105473634,0,2216,2028,0.6839506172839506,0.6190476190476191,0.56,0.4725,0.6873827160493828,0.5736057692307692,13,True
4001,458,916,2465,25,3977,2,40,13,400,216,195,3977,1988,0.48,0.484,0.504,0.522,0.4965,0.49687578105473634,0,2198,2054,0.678395061728395,0.626984126984127,0.54,0.4875,0.6628333333333333,0.5918154761904761,13,True
4001,3135,2269,2518,25,3977,2,40,13,400,213,222,3977,1988,0.552,0.512,0.51,0.519,0.5135,0.49687578105473634,0,2178,2112,0.6722222222222223,0.6446886446886447,0.5325,0.555,0.6536273148148148,0.6737591575091576,13,True
4001,459,306,2756,25,3977,2,40,13,400,209,197,3977,1988,0.52,0.512,0.488,0.499,0.501,0.49687578105473634,0,2124,2114,0.6555555555555556,0.6452991452991453,0.5225,0.4925,0.6413526234567901,0.5978853785103785,13,True
4001,1423,2846,3230,25,3977,2,40,13,400,224,209,3977,1988,0.424,0.452,0.498,0.5,0.501,0.49687578105473634,0,2232,2086,0.6888888888888889,0.6367521367521367,0.56,0.5225,0.6873827160493828,0.6343047924297924,13,True
4001,574,3050,3300,25,3977,2,40,13,400,211,225,3977,1988,0.504,0.504,0.526,0.493,0.508,0.49687578105473634,0,2230,2128,0.6882716049382716,0.6495726495726496,0.5275,0.5625,0.6474899691358024,0.682864010989011,13,True
4001,3199,2397,3306,25,3977,2,40,13,400,242,234,3977,1988,0.512,0.492,0.496,0.495,0.494,0.49687578105473634,0,2226,2240,0.687037037037037,0.6837606837606838,0.605,0.585,0.7426188271604939,0.7101785714285714,13,True
4001,2390,2927,3463,25,3977,2,40,13,400,220,202,3977,1988,0.512,0.5,0.512,0.504,0.506,0.49687578105473634,0,2198,2166,0.678395061728395,0.6611721611721612,0.55,0.505,0.6751080246913581,0.6130601343101343,13,True
4001,1093,2186,3744,25,3977,2,40,13,400,224,209,3977,1988,0.544,0.56,0.524,0.507,0.492,0.49687578105473634,0,2174,1984,0.6709876543209876,0.6056166056166056,0.56,0.5225,0.6873827160493828,0.6343047924297924,13,True
4001,1259,2518,3770,25,3977,2,40,13,400,233,215,3977,1988,0.48,0.496,0.48,0.507,0.494,0.49687578105473634,0,2280,2144,0.7037037037037037,0.6544566544566545,0.5825,0.5375,0.7150007716049382,0.6525144993894993,13,True
4001,579,1158,3909,25,3977,2,40,13,400,243,175,3977,1988,0.432,0.48,0.494,0.494,0.5065,0.49687578105473634,0,2268,1922,0.7,0.5866910866910867,0.6075,0.4375,0.7456875000000001,0.5311164529914529,13,True
4001,1742,3484,3943,25,3977,2,40,13,400,231,192,3977,1988,0.408,0.444,0.454,0.476,0.4935,0.49687578105473634,0,2222,1894,0.6858024691358025,0.5781440781440782,0.5775,0.48,0.708863425925926,0.5827106227106227,13,True
