p,a,b,j,trace,order,aut_order,fb_m2,fb_m3,n_targets,hits_m2,hits_m3,order,full_liftable,liftable_density_W187,liftable_density_W375,liftable_density_W750,liftable_density_W1501,liftable_density_W3003,liftable_density_W6007,two_torsion_x,sumset_m2,sumset_m3,sumset_eff_m2,sumset_eff_m3,decomp_rate_m2,decomp_rate_m3,decomp_efficiency_m2,decomp_efficiency_m3,s3_support,liftable_identity_holds
6007,930,1860,2263,-22,6030,2,40,13,400,176,147,6030,3015,0.5508021390374331,0.5546666666666666,0.536,0.5089940039973351,0.5011655011655012,0.5019144331613118,1,2599,2214,0.8021604938271605,0.6758241758241759,0.44,0.3675,0.8188888888888888,0.6764423076923077,13,True
6007,2997,1998,2351,-22,6030,2,40,13,400,170,144,6030,3015,0.47058823529411764,0.5146666666666667,0.5066666666666667,0.5189873417721519,0.5024975024975025,0.5019144331613118,1,2496,2415,0.7703703703703704,0.7371794871794872,0.425,0.36,0.7909722222222222,0.6626373626373625,13,True
6007,2830,5660,2395,-22,6030,2,40,13,400,172,143,6030,3015,0.5401069518716578,0.5146666666666667,0.512,0.5143237841439041,0.5051615051615052,0.5019144331613118,1,2514,2291,0.7759259259259259,0.6993284493284493,0.43,0.3575,0.8002777777777778,0.6580357142857143,13,True
6007,2265,4530,2431,-22,6030,2,40,13,400,174,158,6030,3015,0.5240641711229946,0.5226666666666666,0.516,0.5156562291805463,0.5154845154845155,0.5019144331613118,1,2422,2492,0.7475308641975309,0.7606837606837606,0.435,0.395,0.8095833333333334,0.7270604395604395,13,True
6007,3763,1519,2505,-22,6030,2,40,13,400,163,165,6030,3015,0.5133689839572193,0.5066666666666667,0.5013333333333333,0.49633577614923385,0.5008325008325009,0.5019144331613118,1,2550,2454,0.7870370370370371,0.7490842490842491,0.4075,0.4125,0.7584027777777778,0.759271978021978,13,True
6007,2922,1948,2521,-22,6030,2,40,13,400,172,152,6030,3015,0.46524064171123,0.5093333333333333,0.52,0.5049966688874084,0.5078255078255078,0.5019144331613118,1,2613,2215,0.8064814814814815,0.6761294261294262,0.43,0.38,0.8002777777777778,0.6994505494505495,13,True
6007,389,778,2540,-22,6030,2,40,13,400,175,135,6030,3015,0.49732620320855614,0.496,0.49333333333333335,0.4890073284477015,0.5091575091575091,0.5019144331613118,1,2526,2030,0.7796296296296297,0.6196581196581197,0.4375,0.3375,0.8142361111111112,0.6212225274725276,13,True
6007,338,676,2637,-22,6030,2,40,13,400,170,136,6030,3015,0.5347593582887701,0.5173333333333333,0.488,0.5016655562958028,0.5048285048285048,0.5019144331613118,1,2516,2358,0.7765432098765432,0.7197802197802198,0.425,0.34,0.7909722222222222,0.6258241758241759,13,True
6007,850,2569,2736,-22,6030,2,40,13,400,167,162,6030,3015,0.46524064171123,0.48,0.48,0.49700199866755496,0.5044955044955045,0.5019144331613118,1,2532,2436,0.7814814814814814,0.7435897435897436,0.4175,0.405,0.7770138888888889,0.745467032967033,13,True
6007,4291,4863,2762,-22,6030,2,40,13,400,161,176,6030,3015,0.5401069518716578,0.512,0.5,0.5156562291805463,0.5064935064935064,0.5019144331613118,1,2558,2434,0.7895061728395062,0.742979242979243,0.4025,0.44,0.7490972222222223,0.8098901098901098,13,True
6007,449,898,2791,-22,6030,2,40,13,400,162,156,6030,3015,0.5080213903743316,0.464,0.468,0.4810126582278481,0.4945054945054945,0.5019144331613118,1,2512,2456,0.7753086419753087,0.7496947496947497,0.405,0.39,0.75375,0.717857142857143,13,True
6007,2911,5822,2853,-22,6030,2,40,13,400,152,160,6030,3015,0.5401069518716578,0.5146666666666667,0.492,0.5069953364423717,0.5094905094905094,0.5019144331613118,1,2426,2432,0.7487654320987654,0.7423687423687424,0.38,0.4,0.7072222222222222,0.7362637362637363,13,True
6007,3939,2626,2961,-22,6030,2,40,13,400,164,136,6030,3015,0.5294117647058824,0.536,0.5226666666666666,0.5216522318454364,0.5111555111555112,0.5019144331613118,1,2539,2238,0.783641975308642,0.6831501831501832,0.41,0.34,0.7630555555555555,0.6258241758241759,13,True
6007,1899,3798,2995,-22,6030,2,40,13,400,172,142,6030,3015,0.5294117647058824,0.512,0.516,0.5156562291805463,0.5064935064935064,0.5019144331613118,1,2498,2278,0.7709876543209877,0.6953601953601953,0.43,0.355,0.8002777777777778,0.6534340659340659,13,True
6007,894,596,3008,-22,6030,2,40,13,400,185,130,6030,3015,0.5347593582887701,0.5173333333333333,0.5173333333333333,0.5009993337774816,0.4938394938394938,0.5019144331613118,1,2520,2364,0.7777777777777778,0.7216117216117216,0.4625,0.325,0.8607638888888889,0.5982142857142857,13,True
6007,161,4112,3015,-22,6030,2,40,13,400,156,150,6030,3015,0.5187165775401069,0.504,0.5093333333333333,0.524983344437042,0.5064935064935064,0.5019144331613118,1,2535,2373,0.7824074074074074,0.7243589743589743,0.39,0.375,0.7258333333333334,0.6902472527472527,13,True
6007,3684,1361,3046,-22,6030,2,40,13,400,162,141,6030,3015,0.5026737967914439,0.5493333333333333,0.5306666666666666,0.524983344437042,0.5084915084915085,0.5019144331613118,1,2507,2046,0.7737654320987655,0.6245421245421245,0.405,0.3525,0.75375,0.6488324175824175,13,True
6007,4625,1081,3056,-22,6030,2,40,13,400,185,175,6030,3015,0.5401069518716578,0.52,0.49866666666666665,0.49700199866755496,0.5094905094905094,0.5019144331613118,1,2522,2398,0.778395061728395,0.7319902319902319,0.4625,0.4375,0.8607638888888889,0.8052884615384616,13,True
6007,5964,3976,3059,-22,6030,2,40,13,400,142,157,6030,3015,0.5454545454545454,0.5013333333333333,0.49866666666666665,0.4890073284477015,0.48951048951048953,0.5019144331613118,1,2534,2381,0.7820987654320988,0.7268009768009768,0.355,0.3925,0.6606944444444445,0.7224587912087912,13,True
6007,3669,2446,3140,-22,6030,2,40,13,400,177,156,6030,3015,0.5935828877005348,0.5146666666666667,0.5173333333333333,0.5176548967355097,0.5041625041625042,0.5019144331613118,1,2476,2190,0.7641975308641975,0.6684981684981685,0.4425,0.39,0.8235416666666667,0.717857142857143,13,True
6007,4486,4993,3156,-22,6030,2,40,13,400,167,153,6030,3015,0.45989304812834225,0.4826666666666667,0.472,0.49766822118587606,0.4975024975024975,0.5019144331613118,1,2495,2146,0.7700617283950617,0.6550671550671551,0.4175,0.3825,0.7770138888888889,0.7040521978021977,13,True
6007,3748,4501,3264,-22,6030,2,40,13,400,156,152,6030,3015,0.5080213903743316,0.5306666666666666,0.508,0.508327781479014,0.5124875124875125,0.5019144331613118,1,2462,2349,0.7598765432098765,0.717032967032967,0.39,0.38,0.7258333333333334,0.6994505494505495,13,True
6007,5571,3714,3266,-22,6030,2,40,13,400,171,158,6030,3015,0.5347593582887701,0.49333333333333335,0.48533333333333334,0.5023317788141239,0.5081585081585082,0.5019144331613118,1,2479,2296,0.7651234567901235,0.7008547008547008,0.4275,0.395,0.7956249999999999,0.7270604395604395,13,True
6007,2711,5812,3271,-22,6030,2,40,13,400,144,162,6030,3015,0.5026737967914439,0.5066666666666667,0.48533333333333334,0.49766822118587606,0.5038295038295039,0.5019144331613118,1,2432,2301,0.7506172839506173,0.7023809523809523,0.36,0.405,0.6699999999999999,0.745467032967033,13,True
6007,2636,5272,3294,-22,6030,2,40,13,400,178,175,6030,3015,0.5294117647058824,0.5306666666666666,0.5026666666666667,0.49700199866755496,0.4975024975024975,0.5019144331613118,1,2486,2510,0.7672839506172839,0.7661782661782662,0.445,0.4375,0.8281944444444445,0.8052884615384616,13,True
6007,271,542,3305,-22,6030,2,40,13,400,168,162,6030,3015,0.49732620320855614,0.49866666666666665,0.49333333333333335,0.4890073284477015,0.4945054945054945,0.5019144331613118,1,2520,2464,0.7777777777777778,0.7521367521367521,0.42,0.405,0.7816666666666666,0.745467032967033,13,True
6007,2718,5436,3326,-22,6030,2,40,13,400,146,127,6030,3015,0.5133689839572193,0.5333333333333333,0.5186666666666667,0.5116588940706196,0.5058275058275058,0.5019144331613118,1,2536,2276,0.782716049382716,0.6947496947496947,0.365,0.3175,0.6793055555555555,0.5844093406593407,13,True
6007,5055,4103,3350,-22,6030,2,40,13,400,168,163,6030,3015,0.5026737967914439,0.464,0.48933333333333334,0.5036642238507661,0.5068265068265069,0.5019144331613118,1,2424,2254,0.7481481481481481,0.688034188034188,0.42,0.4075,0.7816666666666666,0.7500686813186813,13,True
6007,223,2151,3353,-22,6030,2,40,13,400,156,152,6030,3015,0.45454545454545453,0.49066666666666664,0.4693333333333333,0.49766822118587606,0.5068265068265069,0.5019144331613118,1,2502,2437,0.7722222222222223,0.7438949938949939,0.39,0.38,0.7258333333333334,0.6994505494505495,13,True
6007,2590,3729,3482,-22,6030,2,40,13,400,174,149,6030,3015,0.5080213903743316,0.49066666666666664,0.49866666666666665,0.49566955363091275,0.5048285048285048,0.5019144331613118,1,2540,2352,0.7839506172839507,0.717948717948718,0.435,0.3725,0.8095833333333334,0.6856456043956044,13,True
6007,1039,2078,3510,-22,6030,2,40,13,400,161,143,6030,3015,0.5347593582887701,0.49333333333333335,0.5053333333333333,0.5003331112591606,0.5128205128205128,0.5019144331613118,1,2588,2422,0.7987654320987654,0.7393162393162394,0.4025,0.3575,0.7490972222222223,0.6580357142857143,13,True
6007,4270,2533,3589,-22,6030,2,40,13,400,163,153,6030,3015,0.5133689839572193,0.504,0.4866666666666667,0.5043304463690873,0.49716949716949715,0.5019144331613118,1,2488,2418,0.7679012345679013,0.7380952380952381,0.4075,0.3825,0.7584027777777778,0.7040521978021977,13,True
6007,5612,5217,3683,-22,6030,2,40,13,400,165,172,6030,3015,0.44385026737967914,0.4613333333333333,0.4706666666666667,0.5043304463690873,0.5048285048285048,0.5019144331613118,1,2549,2455,0.7867283950617284,0.7493894993894994,0.4125,0.43,0.7677083333333333,0.7914835164835166,13,True
6007,1250,4838,3723,-22,6030,2,40,13,400,178,178,6030,3015,0.44385026737967914,0.5066666666666667,0.4826666666666667,0.49633577614923385,0.5031635031635031,0.5019144331613118,1,2576,2458,0.7950617283950617,0.7503052503052503,0.445,0.445,0.8281944444444445,0.8190934065934066,13,True
6007,549,366,3808,-22,6030,2,40,13,400,157,160,6030,3015,0.5133689839572193,0.49333333333333335,0.5026666666666667,0.5096602265156562,0.5028305028305028,0.5019144331613118,1,2448,2349,0.7555555555555555,0.717032967032967,0.3925,0.4,0.7304861111111112,0.7362637362637363,13,True
6007,2058,1372,3824,-22,6030,2,40,13,400,162,154,6030,3015,0.49732620320855614,0.512,0.4826666666666667,0.5056628914057295,0.5041625041625042,0.5019144331613118,1,2454,2252,0.7574074074074074,0.6874236874236874,0.405,0.385,0.75375,0.7086538461538462,13,True
6007,4912,3817,3999,-22,6030,2,40,13,400,166,136,6030,3015,0.5240641711229946,0.49333333333333335,0.49333333333333335,0.5016655562958028,0.49517149517149517,0.5019144331613118,1,2490,2424,0.7685185185185185,0.73992673992674,0.415,0.34,0.772361111111111,0.6258241758241759,13,True
6007,4444,2881,4011,-22,6030,2,40,13,400,170,168,6030,3015,0.5614973262032086,0.52,0.512,0.5016655562958028,0.5058275058275058,0.5019144331613118,1,2516,2410,0.7765432098765432,0.7356532356532357,0.425,0.42,0.7909722222222222,0.773076923076923,13,True
6007,4659,3106,4023,-22,6030,2,40,13,400,179,175,6030,3015,0.48128342245989303,0.49866666666666665,0.49466666666666664,0.4990006662225183,0.5034965034965035,0.5019144331613118,1,2506,2485,0.7734567901234568,0.7585470085470085,0.4475,0.4375,0.8328472222222223,0.8052884615384616,13,True
6007,1427,2854,4026,-22,6030,2,40,13,400,147,180,6030,3015,0.5240641711229946,0.49866666666666665,0.5053333333333333,0.49766822118587606,0.5011655011655012,0.5019144331613118,1,2526,2420,0.7796296296296297,0.7387057387057387,0.3675,0.45,0.6839583333333333,0.8282967032967034,13,True
6007,2063,4126,4028,-22,6030,2,40,13,400,172,165,6030,3015,0.5133689839572193,0.5066666666666667,0.488,0.49100599600266487,0.48684648684648685,0.5019144331613118,1,2462,2436,0.7598765432098765,0.7435897435897436,0.43,0.4125,0.8002777777777778,0.759271978021978,13,True
6007,105,210,4105,-22,6030,2,40,13,400,163,156,6030,3015,0.5133689839572193,0.49866666666666665,0.5093333333333333,0.4943371085942705,0.49417249417249415,0.5019144331613118,1,2508,2403,0.774074074074074,0.7335164835164835,0.4075,0.39,0.7584027777777778,0.717857142857143,13,True
6007,1387,2774,4108,-22,6030,2,40,13,400,156,173,6030,3015,0.5240641711229946,0.504,0.49866666666666665,0.4950033311125916,0.4958374958374958,0.5019144331613118,1,2516,2384,0.7765432098765432,0.7277167277167277,0.39,0.4325,0.7258333333333334,0.7960851648351648,13,True
6007,354,708,4207,-22,6030,2,40,13,400,176,150,6030,3015,0.5401069518716578,0.552,0.54,0.5156562291805463,0.5131535131535132,0.5019144331613118,1,2478,2340,0.7648148148148148,0.7142857142857143,0.44,0.375,0.8188888888888888,0.6902472527472527,13,True
6007,3036,65,4225,-22,6030,2,40,13,400,174,144,6030,3015,0.4919786096256685,0.48533333333333334,0.4786666666666667,0.4996668887408394,0.49716949716949715,0.5019144331613118,1,2552,2358,0.7876543209876543,0.7197802197802198,0.435,0.36,0.8095833333333334,0.6626373626373625,13,True
6007,104,4074,4262,-22,6030,2,40,13,400,171,177,6030,3015,0.47593582887700536,0.48,0.49866666666666665,0.4936708860759494,0.4858474858474858,0.5019144331613118,1,2511,2418,0.775,0.7380952380952381,0.4275,0.4425,0.7956249999999999,0.8144917582417582,13,True
6007,4141,2275,4311,-22,6030,2,40,13,400,175,176,6030,3015,0.5294117647058824,0.5226666666666666,0.5186666666666667,0.5069953364423717,0.5044955044955045,0.5019144331613118,1,2580,2420,0.7962962962962963,0.7387057387057387,0.4375,0.44,0.8142361111111112,0.8098901098901098,13,True
6007,1948,3896,4314,-22,6030,2,40,13,400,172,173,6030,3015,0.47058823529411764,0.504,0.5093333333333333,0.5123251165889408,0.5051615051615052,0.5019144331613118,1,2492,2416,0.7691358024691358,0.7374847374847375,0.43,0.4325,0.8002777777777778,0.7960851648351648,13,True
6007,3712,1417,4323,-22,6030,2,40,13,400,148,156,6030,3015,0.5133689839572193,0.5093333333333333,0.49466666666666664,0.5056628914057295,0.5044955044955045,0.5019144331613118,1,2422,2252,0.7475308641975309,0.6874236874236874,0.37,0.39,0.6886111111111111,0.717857142857143,13,True
6007,1183,2791,4327,-22,6030,2,40,13,400,155,163,6030,3015,0.5187165775401069,0.504,0.5226666666666666,0.5049966688874084,0.49417249417249415,0.5019144331613118,1,2476,2360,0.7641975308641975,0.7203907203907204,0.3875,0.4075,0.7211805555555556,0.7500686813186813,13,True
6007,4027,2047,4354,-22,6030,2,40,13,400,152,174,6030,3015,0.5080213903743316,0.48,0.5,0.5149900066622252,0.5001665001665002,0.5019144331613118,1,2584,2364,0.7975308641975308,0.7216117216117216,0.38,0.435,0.7072222222222222,0.8006868131868132,13,True
6007,1091,2182,4405,-22,6030,2,40,13,400,169,162,6030,3015,0.42245989304812837,0.4746666666666667,0.47733333333333333,0.4950033311125916,0.4935064935064935,0.5019144331613118,1,2428,2234,0.7493827160493827,0.681929181929182,0.4225,0.405,0.7863194444444443,0.745467032967033,13,True
6007,2109,1406,4456,-22,6030,2,40,13,400,180,168,6030,3015,0.48663101604278075,0.512,0.49733333333333335,0.49233844103930713,0.49716949716949715,0.5019144331613118,1,2522,2422,0.778395061728395,0.7393162393162394,0.45,0.42,0.8375,0.773076923076923,13,True
6007,4666,3325,4479,-22,6030,2,40,13,400,166,154,6030,3015,0.5294117647058824,0.536,0.5266666666666666,0.5056628914057295,0.5101565101565102,0.5019144331613118,1,2460,2254,0.7592592592592593,0.688034188034188,0.415,0.385,0.772361111111111,0.7086538461538462,13,True
6007,3261,515,4520,-22,6030,2,40,13,400,161,154,6030,3015,0.5187165775401069,0.512,0.508,0.4990006662225183,0.5128205128205128,0.5019144331613118,1,2496,2185,0.7703703703703704,0.6669719169719169,0.4025,0.385,0.7490972222222223,0.7086538461538462,13,True
6007,1336,2672,4532,-22,6030,2,40,13,400,166,143,6030,3015,0.45989304812834225,0.5013333333333333,0.5093333333333333,0.49700199866755496,0.5018315018315018,0.5019144331613118,1,2540,2348,0.7839506172839507,0.7167277167277167,0.415,0.3575,0.772361111111111,0.6580357142857143,13,True
6007,3653,1299,4536,-22,6030,2,40,13,400,157,148,6030,3015,0.45454545454545453,0.48,0.5093333333333333,0.5009993337774816,0.4958374958374958,0.5019144331613118,1,2389,2209,0.7373456790123457,0.6742979242979243,0.3925,0.37,0.7304861111111112,0.6810439560439561,13,True
6007,967,1934,4606,-22,6030,2,40,13,400,162,145,6030,3015,0.5187165775401069,0.496,0.48133333333333334,0.4936708860759494,0.5014985014985015,0.5019144331613118,1,2530,2298,0.7808641975308642,0.7014652014652014,0.405,0.3625,0.75375,0.667239010989011,13,True
6007,5290,5529,4764,-22,6030,2,40,13,400,166,141,6030,3015,0.4919786096256685,0.49866666666666665,0.496,0.4943371085942705,0.5104895104895105,0.5019144331613118,1,2472,2156,0.762962962962963,0.6581196581196581,0.415,0.3525,0.772361111111111,0.6488324175824175,13,True
6007,5713,5419,4805,-22,6030,2,40,13,400,170,153,6030,3015,0.5347593582887701,0.49333333333333335,0.496,0.4983344437041972,0.5068265068265069,0.5019144331613118,1,2440,2490,0.7530864197530864,0.76007326007326,0.425,0.3825,0.7909722222222222,0.7040521978021977,13,True
6007,2913,5826,4875,-22,6030,2,40,13,400,166,150,6030,3015,0.5347593582887701,0.5066666666666667,0.508,0.4996668887408394,0.4925074925074925,0.5019144331613118,1,2508,2308,0.774074074074074,0.7045177045177046,0.415,0.375,0.772361111111111,0.6902472527472527,13,True
6007,4372,2737,4895,-22,6030,2,40,13,400,156,163,6030,3015,0.6042780748663101,0.5706666666666667,0.528,0.5123251165889408,0.5031635031635031,0.5019144331613118,1,2466,2488,0.7611111111111111,0.7594627594627594,0.39,0.4075,0.7258333333333334,0.7500686813186813,13,True
6007,919,2615,4993,-22,6030,2,40,13,400,183,160,6030,3015,0.45454545454545453,0.47733333333333333,0.5106666666666667,0.5169886742171885,0.5044955044955045,0.5019144331613118,1,2466,2406,0.7611111111111111,0.7344322344322345,0.4575,0.4,0.8514583333333333,0.7362637362637363,13,True
6007,363,242,5062,-22,6030,2,40,13,400,174,144,6030,3015,0.5614973262032086,0.5066666666666667,0.5093333333333333,0.5116588940706196,0.5004995004995005,0.5019144331613118,1,2590,2301,0.7993827160493827,0.7023809523809523,0.435,0.36,0.8095833333333334,0.6626373626373625,13,True
6007,4272,2848,5116,-22,6030,2,40,13,400,163,149,6030,3015,0.5401069518716578,0.496,0.49866666666666665,0.519653564290473,0.5034965034965035,0.5019144331613118,1,2508,2396,0.774074074074074,0.7313797313797313,0.4075,0.3725,0.7584027777777778,0.6856456043956044,13,True
6007,4177,4787,5193,-22,6030,2,40,13,400,168,157,6030,3015,0.5187165775401069,0.49866666666666665,0.48933333333333334,0.480346435709527,0.4935064935064935,0.5019144331613118,1,2523,2362,0.7787037037037037,0.721001221001221,0.42,0.3925,0.7816666666666666,0.7224587912087912,13,True
6007,5089,5395,5200,-22,6030,2,40,13,400,167,173,6030,3015,0.5401069518716578,0.512,0.5106666666666667,0.49766822118587606,0.49517149517149517,0.5019144331613118,1,2496,2422,0.7703703703703704,0.7393162393162394,0.4175,0.4325,0.7770138888888889,0.7960851648351648,13,True
6007,4620,3080,5204,-22,6030,2,40,13,400,149,162,6030,3015,0.5614973262032086,0.5386666666666666,0.5106666666666667,0.5096602265156562,0.5078255078255078,0.5019144331613118,1,2578,2353,0.7956790123456791,0.7182539682539683,0.3725,0.405,0.6932638888888889,0.745467032967033,13,True
6007,16,32,5253,-22,6030,2,40,13,400,163,144,6030,3015,0.5133689839572193,0.5146666666666667,0.5053333333333333,0.5043304463690873,0.5031635031635031,0.5019144331613118,1,2583,2166,0.7972222222222223,0.6611721611721612,0.4075,0.36,0.7584027777777778,0.6626373626373625,13,True
6007,2441,5632,5393,-22,6030,2,40,13,400,162,157,6030,3015,0.5454545454545454,0.5386666666666666,0.5186666666666667,0.5123251165889408,0.5054945054945055,0.5019144331613118,1,2448,2409,0.7555555555555555,0.7353479853479854,0.405,0.3925,0.75375,0.7224587912087912,13,True
6007,2457,1638,5418,-22,6030,2,40,13,400,170,145,6030,3015,0.48663101604278075,0.4826666666666667,0.484,0.4890073284477015,0.5044955044955045,0.5019144331613118,1,2498,2260,0.7709876543209877,0.6898656898656899,0.425,0.3625,0.7909722222222222,0.667239010989011,13,True
6007,2009,4018,5576,-22,6030,2,40,13,400,167,165,6030,3015,0.5240641711229946,0.512,0.5053333333333333,0.4990006662225183,0.5021645021645021,0.5019144331613118,1,2526,2536,0.7796296296296297,0.7741147741147741,0.4175,0.4125,0.7770138888888889,0.759271978021978,13,True
6007,5430,3620,5651,-22,6030,2,40,13,400,143,122,6030,3015,0.5080213903743316,0.528,0.49733333333333335,0.5149900066622252,0.5084915084915085,0.5019144331613118,1,2454,2032,0.7574074074074074,0.6202686202686203,0.3575,0.305,0.6653472222222222,0.5614010989010989,13,True
6007,2116,3413,5734,-22,6030,2,40,13,400,166,147,6030,3015,0.46524064171123,0.448,0.49333333333333335,0.5063291139240507,0.5084915084915085,0.5019144331613118,1,2489,2341,0.7682098765432098,0.7145909645909646,0.415,0.3675,0.772361111111111,0.6764423076923077,13,True
6007,649,2435,5737,-22,6030,2,40,13,400,166,143,6030,3015,0.5026737967914439,0.472,0.5146666666666667,0.5149900066622252,0.5014985014985015,0.5019144331613118,1,2558,2290,0.7895061728395062,0.699023199023199,0.415,0.3575,0.772361111111111,0.6580357142857143,13,True
6007,2867,5916,5749,-22,6030,2,40,13,400,153,135,6030,3015,0.47593582887700536,0.48533333333333334,0.504,0.5016655562958028,0.5088245088245088,0.5019144331613118,1,2594,2250,0.8006172839506173,0.6868131868131868,0.3825,0.3375,0.7118749999999999,0.6212225274725276,13,True
6007,4031,685,5920,-22,6030,2,40,13,400,154,159,6030,3015,0.5294117647058824,0.5013333333333333,0.5253333333333333,0.5089940039973351,0.49983349983349984,0.5019144331613118,1,2432,2324,0.7506172839506173,0.7094017094017094,0.385,0.3975,0.7165277777777779,0.731662087912088,13,True
6007,4571,3135,43,68,5940,2,40,13,400,163,164,5940,2970,0.5026737967914439,0.45866666666666667,0.48133333333333334,0.4810126582278481,0.5004995004995005,0.4944231729648743,1,2498,2230,0.7709876543209877,0.6807081807081807,0.4075,0.41,0.7470833333333332,0.7434065934065933,13,True
6007,1951,3902,107,68,5940,2,40,13,400,157,166,5940,2971,0.5026737967914439,0.5013333333333333,0.496,0.4870086608927382,0.4985014985014985,0.49458964541368405,3,2498,2468,0.7709876543209877,0.7533577533577533,0.3925,0.415,0.7195833333333335,0.7524725274725275,13,True
6007,2450,5638,117,68,5940,2,40,13,400,168,166,5940,2971,0.48128342245989303,0.48533333333333334,0.48533333333333334,0.4876748834110593,0.4965034965034965,0.49458964541368405,3,2472,2497,0.762962962962963,0.7622100122100122,0.42,0.415,0.7699999999999999,0.7524725274725275,13,True
6007,3631,4423,143,68,5940,2,40,13,400,170,146,5940,2971,0.5133689839572193,0.5173333333333333,0.5146666666666667,0.49700199866755496,0.5008325008325009,0.49458964541368405,3,2382,2112,0.7351851851851852,0.6446886446886447,0.425,0.365,0.7791666666666667,0.6618131868131868,13,True
6007,4600,3193,247,68,5940,2,40,13,400,162,192,5940,2970,0.4919786096256685,0.47733333333333333,0.48,0.49300466355762823,0.4931734931734932,0.4944231729648743,1,2522,2483,0.778395061728395,0.7579365079365079,0.405,0.48,0.7425,0.8703296703296702,13,True
6007,2793,5586,280,68,5940,2,40,13,400,169,166,5940,2970,0.48128342245989303,0.4826666666666667,0.488,0.491672218520986,0.5038295038295039,0.4944231729648743,1,2540,2280,0.7839506172839507,0.6959706959706959,0.4225,0.415,0.7745833333333334,0.7524725274725275,13,True
6007,3637,1267,325,68,5940,2,40,13,400,182,142,5940,2970,0.46524064171123,0.4826666666666667,0.5013333333333333,0.5109926715522984,0.4981684981684982,0.4944231729648743,1,2468,2216,0.7617283950617284,0.6764346764346765,0.455,0.355,0.8341666666666667,0.6436813186813186,13,True
6007,5850,5693,331,68,5940,2,40,13,400,152,140,5940,2970,0.5347593582887701,0.504,0.48,0.480346435709527,0.4931734931734932,0.4944231729648743,1,2362,2028,0.7290123456790123,0.6190476190476191,0.38,0.35,0.6966666666666667,0.6346153846153846,13,True
6007,5610,3740,369,68,5940,2,40,13,400,159,178,5940,2971,0.43315508021390375,0.48,0.49466666666666664,0.4816788807461692,0.4825174825174825,0.49458964541368405,3,2478,2459,0.7648148148148148,0.7506105006105006,0.3975,0.445,0.72875,0.8068681318681319,13,True
6007,3702,1397,430,68,5940,2,40,13,400,162,161,5940,2970,0.46524064171123,0.4666666666666667,0.472,0.4996668887408394,0.5008325008325009,0.4944231729648743,1,2490,2368,0.7685185185185185,0.7228327228327228,0.405,0.4025,0.7425,0.7298076923076924,13,True
6007,1536,1024,460,68,5940,2,40,13,400,179,177,5940,2970,0.4919786096256685,0.5306666666666666,0.516,0.5143237841439041,0.5034965034965035,0.4944231729648743,1,2517,2424,0.7768518518518519,0.73992673992674,0.4475,0.4425,0.8204166666666667,0.8023351648351648,13,True
6007,2418,4836,537,68,5940,2,40,13,400,164,143,5940,2970,0.49732620320855614,0.48533333333333334,0.4866666666666667,0.4830113257828115,0.48684648684648685,0.4944231729648743,1,2528,2342,0.7802469135802469,0.7148962148962149,0.41,0.3575,0.7516666666666666,0.6482142857142856,13,True
6007,1766,3532,650,68,5940,2,40,13,400,170,171,5940,2971,0.47058823529411764,0.512,0.49066666666666664,0.4943371085942705,0.4945054945054945,0.49458964541368405,3,2505,2529,0.7731481481481481,0.771978021978022,0.425,0.4275,0.7791666666666667,0.7751373626373627,13,True
6007,2325,1550,673,68,5940,2,40,13,400,178,150,5940,2970,0.48663101604278075,0.45866666666666667,0.4666666666666667,0.5009993337774816,0.4981684981684982,0.4944231729648743,1,2495,2290,0.7700617283950617,0.699023199023199,0.445,0.375,0.8158333333333334,0.679945054945055,13,True
6007,5413,5611,822,68,5940,2,40,13,400,185,152,5940,2970,0.5508021390374331,0.5013333333333333,0.464,0.4703530979347102,0.49284049284049286,0.4944231729648743,1,2457,2360,0.7583333333333333,0.7203907203907204,0.4625,0.38,0.8479166666666667,0.689010989010989,13,True
6007,4417,2827,847,68,5940,2,40,13,400,164,180,5940,2970,0.47593582887700536,0.4826666666666667,0.4786666666666667,0.49033977348434377,0.5018315018315018,0.4944231729648743,1,2590,2194,0.7993827160493827,0.6697191697191697,0.41,0.45,0.7516666666666666,0.8159340659340659,13,True
6007,3925,1843,865,68,5940,2,40,13,400,169,159,5940,2970,0.5454545454545454,0.496,0.49866666666666665,0.49566955363091275,0.4981684981684982,0.4944231729648743,1,2596,2407,0.8012345679012346,0.7347374847374848,0.4225,0.3975,0.7745833333333334,0.7207417582417582,13,True
6007,1384,2768,1001,68,5940,2,40,13,400,166,154,5940,2970,0.5240641711229946,0.536,0.5093333333333333,0.502998001332445,0.5058275058275058,0.4944231729648743,1,2517,2302,0.7768518518518519,0.7026862026862026,0.415,0.385,0.7608333333333333,0.6980769230769232,13,True
6007,3237,467,1007,68,5940,2,40,13,400,164,150,5940,2970,0.5508021390374331,0.5173333333333333,0.5186666666666667,0.5069953364423717,0.49483849483849485,0.4944231729648743,1,2507,2334,0.7737654320987655,0.7124542124542125,0.41,0.375,0.7516666666666666,0.679945054945055,13,True
6007,3647,1287,1094,68,5940,2,40,13,400,154,148,5940,2970,0.5187165775401069,0.5013333333333333,0.472,0.47901399067288475,0.5001665001665002,0.4944231729648743,1,2508,2458,0.774074074074074,0.7503052503052503,0.385,0.37,0.7058333333333333,0.6708791208791209,13,True
